"","st","district","avg","dem_votes_major_percent","rep_votes_major_percent","winner_party","rep_status","dem_status","party","pred","poll","year"
"290","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",36,2018
"291","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",45,2018
"292","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",48,2018
"293","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",44.4,2018
"294","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",45.1,2018
"295","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",41,2018
"296","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",49,2018
"297","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",38,2018
"298","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",53,2018
"299","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",40,2018
"300","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",51,2018
"301","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",47,2018
"302","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",49,2018
"303","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",46,2018
"304","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",46,2018
"305","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",39,2018
"306","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",47,2018
"307","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","DEM","R",42,2018
"308","CA",50,5,48.28,51.72,"R","Incumbent","Challenger","REP","R",51,2018
"309","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",27,2018
"310","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",40,2018
"311","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",38,2018
"312","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",24,2018
"313","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",32,2018
"314","CA",53,1,69.07,30.93,"D","Challenger","Incumbent","DEM","D",17,2018
"315","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",42,2018
"316","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",49,2018
"317","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",44,2018
"318","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",43,2018
"319","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","LIB","R",5,2018
"320","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","UNI","R",2,2018
"321","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",46,2018
"322","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",44,2018
"323","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","LIB","R",3,2018
"324","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","UNI","R",1,2018
"325","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",43,2018
"326","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",42,2018
"327","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","NON","R",5,2018
"328","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","LIB","R",4,2018
"329","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","UNI","R",1,2018
"330","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",41,2018
"331","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",46,2018
"332","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","LIB","R",4,2018
"333","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","IND","R",1,2018
"334","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","DEM","R",38,2018
"335","CO",3,6,45.81,54.19,"R","Incumbent","Challenger","REP","R",53,2018
"336","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",46.6,2018
"337","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",37.9,2018
"338","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",45.12,2018
"339","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",34.93,2018
"340","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",48,2018
"341","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",43,2018
"342","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",49,2018
"343","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",38,2018
"344","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",50.86,2018
"345","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",40.42,2018
"346","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",51.89,2018
"347","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",37.13,2018
"348","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",46,2018
"349","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",45,2018
"350","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",42,2018
"351","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",40,2018
"352","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","LIB","D",9,2018
"353","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",47,2018
"354","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",45,2018
"355","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",45,2018
"356","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",45,2018
"357","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",41,2018
"358","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",44,2018
"359","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",44,2018
"360","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",39,2018
"361","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","DEM","D",36,2018
"362","CO",6,3.16666666666667,55.79,44.21,"D","Incumbent","Challenger","REP","D",43,2018
"363","CO",7,1,63.04,36.96,"D","Challenger","Incumbent","DEM","D",44,2018
"364","CO",7,1,63.04,36.96,"D","Challenger","Incumbent","REP","D",41,2018
"365","CO",7,1,63.04,36.96,"D","Challenger","Incumbent","DEM","D",44,2018
"366","CO",7,1,63.04,36.96,"D","Challenger","Incumbent","REP","D",42,2018
"367","CT",5,1,55.87,44.13,"D","Challenger","Challenger","DEM","D",45,2018
"368","CT",5,1,55.87,44.13,"D","Challenger","Challenger","REP","D",37,2018
"369","CT",5,1,55.87,44.13,"D","Challenger","Challenger","DEM","D",45,2018
"370","CT",5,1,55.87,44.13,"D","Challenger","Challenger","REP","D",45,2018
"371","CT",5,1,55.87,44.13,"D","Challenger","Challenger","DEM","D",46,2018
"372","CT",5,1,55.87,44.13,"D","Challenger","Challenger","REP","D",41,2018
"373","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","DEM","D",51,2018
"374","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","REP","D",29,2018
"375","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","LIB","D",3,2018
"376","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","IND","D",5,2018
"377","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","DEM","D",58,2018
"378","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","REP","D",28,2018
"379","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","DEM","D",54,2018
"380","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","REP","D",26,2018
"381","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","DEM","D",46,2018
"382","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","REP","D",39,2018
"383","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","DEM","D",46,2018
"384","DE",1,1,64.45,35.55,"D","Challenger","Incumbent","REP","D",38,2018
"385","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","DEM","R",52.8,2018
"386","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","REP","R",47.2,2018
"387","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","DEM","R",33.8,2018
"388","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","REP","R",41.7,2018
"389","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","DEM","R",24.8,2018
"390","FL",1,7,32.94,67.06,"R","Incumbent","Challenger","REP","R",55.5,2018
"391","FL",2,7,32.56,67.44,"R","Incumbent","Challenger","DEM","R",40,2018
"392","FL",2,7,32.56,67.44,"R","Incumbent","Challenger","REP","R",43,2018
"393","FL",4,7,33.18,66.82,"R","Incumbent","Challenger","DEM","R",38,2018
"394","FL",4,7,33.18,66.82,"R","Incumbent","Challenger","REP","R",57,2018
"395","FL",4,7,33.18,66.82,"R","Incumbent","Challenger","DEM","R",34.8,2018
"396","FL",4,7,33.18,66.82,"R","Incumbent","Challenger","REP","R",61.4,2018
"397","FL",6,5,43.69,56.31,"R","Challenger","Challenger","DEM","R",45,2018
"398","FL",6,5,43.69,56.31,"R","Challenger","Challenger","REP","R",45,2018
"399","FL",6,5,43.69,56.31,"R","Challenger","Challenger","DEM","R",42.5,2018
"400","FL",6,5,43.69,56.31,"R","Challenger","Challenger","REP","R",47.5,2018
"401","FL",6,5,43.69,56.31,"R","Challenger","Challenger","DEM","R",46,2018
"402","FL",6,5,43.69,56.31,"R","Challenger","Challenger","REP","R",47,2018
"403","FL",7,1.66666666666667,57.69,42.31,"D","Challenger","Incumbent","DEM","D",42.6,2018
"404","FL",7,1.66666666666667,57.69,42.31,"D","Challenger","Incumbent","REP","D",42.5,2018
"405","FL",7,1.66666666666667,57.69,42.31,"D","Challenger","Incumbent","DEM","D",47.3,2018
"406","FL",7,1.66666666666667,57.69,42.31,"D","Challenger","Incumbent","REP","D",45.8,2018
"407","FL",9,1,58.02,41.98,"D","Challenger","Incumbent","DEM","D",48,2018
"408","FL",9,1,58.02,41.98,"D","Challenger","Incumbent","REP","D",40,2018
"409","FL",12,7,40.57,59.43,"R","Incumbent","Challenger","DEM","R",29.7,2018
"410","FL",12,7,40.57,59.43,"R","Incumbent","Challenger","REP","R",49.1,2018
"411","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",36,2018
"412","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",45,2018
"413","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",41,2018
"414","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",46,2018
"415","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",36,2018
"416","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",39,2018
"417","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",54.8,2018
"418","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",38.6,2018
"419","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",54.8,2018
"420","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",38.6,2018
"421","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","DEM","D",42,2018
"422","FL",13,1,57.64,42.36,"D","Challenger","Incumbent","REP","D",35.3,2018
"423","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",44,2018
"424","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",46,2018
"425","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",40.5,2018
"426","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",48.5,2018
"427","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",39,2018
"428","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",42,2018
"429","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",42,2018
"430","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",49,2018
"431","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",44.3,2018
"432","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",46.2,2018
"433","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",42.84,2018
"434","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",43.49,2018
"435","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",43.22,2018
"436","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",36.97,2018
"437","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",41,2018
"438","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",47,2018
"439","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",47,2018
"440","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",47,2018
"441","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",45,2018
"442","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",45,2018
"443","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",39,2018
"444","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",46,2018
"445","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",46,2018
"446","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",49,2018
"447","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","DEM","R",48,2018
"448","FL",15,4.5,46.98,53.02,"R","Challenger","Challenger","REP","R",47,2018
"449","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",38,2018
"450","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",53,2018
"451","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",37,2018
"452","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",52,2018
"453","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",45,2018
"454","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",48,2018
"455","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",37,2018
"456","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",53,2018
"457","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",43,2018
"458","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",49,2018
"459","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",35,2018
"460","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",51,2018
"461","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",41,2018
"462","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",47,2018
"463","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",33,2018
"464","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",53,2018
"465","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",42,2018
"466","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",52,2018
"467","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",40,2018
"468","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",49,2018
"469","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",43.3,2018
"470","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",50.4,2018
"471","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",44,2018
"472","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",48,2018
"473","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",34.5,2018
"474","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",44,2018
"475","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","DEM","R",37,2018
"476","FL",16,5.66666666666667,45.44,54.56,"R","Incumbent","Challenger","REP","R",49,2018
"477","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",45,2018
"478","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",43,2018
"479","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","IND","R",4,2018
"480","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",42,2018
"481","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",50,2018
"482","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","IND","R",2,2018
"483","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",44,2018
"484","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",53,2018
"485","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",45,2018
"486","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",48,2018
"487","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",43,2018
"488","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",46,2018
"489","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",44,2018
"490","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",50,2018
"491","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","DEM","R",34,2018
"492","FL",18,5.33333333333333,45.7,54.3,"R","Incumbent","Challenger","REP","R",52,2018
"493","FL",19,7,37.73,62.27,"R","Incumbent","Challenger","DEM","R",42,2018
"494","FL",19,7,37.73,62.27,"R","Incumbent","Challenger","REP","R",51,2018
"495","FL",25,6,39.55,60.45,"R","Incumbent","Challenger","DEM","R",36,2018
"496","FL",25,6,39.55,60.45,"R","Incumbent","Challenger","REP","R",41,2018
"497","FL",25,6,39.55,60.45,"R","Incumbent","Challenger","DEM","R",39,2018
"498","FL",25,6,39.55,60.45,"R","Incumbent","Challenger","REP","R",46,2018
"499","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",42,2018
"500","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",47,2018
"501","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",42,2018
"502","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",45,2018
"503","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",45,2018
"504","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",33,2018
"505","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",44.7,2018
"506","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",43.84,2018
"507","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",42.56,2018
"508","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",39.22,2018
"509","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",45,2018
"510","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",46,2018
"511","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",50,2018
"512","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",48,2018
"513","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",49,2018
"514","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",48,2018
"515","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",46,2018
"516","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",45,2018
"517","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",43.78,2018
"518","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",47.31,2018
"519","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",39.23,2018
"520","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",46.03,2018
"521","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",41,2018
"522","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",48,2018
"523","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","DEM","R",40,2018
"524","FL",26,4.33333333333333,50.87,49.13,"D","Incumbent","Challenger","REP","R",45,2018
"525","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",34,2018
"526","FL",27,3,53.08,46.92,"D","Challenger","Challenger","REP","D",39,2018
"527","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",45,2018
"528","FL",27,3,53.08,46.92,"D","Challenger","Challenger","REP","D",47,2018
"529","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",41,2018
"530","FL",27,3,53.08,46.92,"D","Challenger","Challenger","REP","D",43,2018
"531","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",50,2018
"532","FL",27,3,53.08,46.92,"D","Challenger","Challenger","REP","D",43,2018
"533","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",42.8,2018
"534","FL",27,3,53.08,46.92,"D","Challenger","Challenger","REP","D",45.5,2018
"535","FL",27,3,53.08,46.92,"D","Challenger","Challenger","DEM","D",49,2018
